psa,offense_group,offense_text,shift,method,district,ward,year,month,day_of_week,latitude,longitude
107.0,property,THEFT/OTHER,midnight,others,1.0,6.0,2023,6.0,Tuesday,38.8845388465,-76.9958622756
501.0,violent,ASSAULT W/DANGEROUS WEAPON,day,gun,5.0,5.0,2023,9.0,Wednesday,38.91265961,-76.9937231684
106.0,violent,ROBBERY,midnight,others,1.0,6.0,2023,8.0,Tuesday,38.8832309303,-76.9949741689
603.0,property,MOTOR VEHICLE THEFT,day,others,6.0,7.0,2023,4.0,Thursday,38.8899549211,-76.9594379999
302.0,property,THEFT F/AUTO,day,others,3.0,1.0,2023,5.0,Thursday,38.9295130123,-77.0327305535
101.0,property,MOTOR VEHICLE THEFT,evening,others,1.0,6.0,2023,8.0,Saturday,38.9019214672,-77.0189284192
106.0,property,THEFT/OTHER,day,others,1.0,8.0,2023,7.0,Friday,38.8743343032,-77.0005367901
208.0,property,THEFT F/AUTO,day,others,2.0,2.0,2023,7.0,Friday,38.9083088038,-77.0384958528
302.0,violent,ROBBERY,evening,others,3.0,1.0,2023,3.0,Thursday,38.9274226952,-77.034090444
603.0,property,THEFT/OTHER,evening,others,6.0,7.0,2023,2.0,Friday,38.8823183453,-76.9438024578
108.0,property,BURGLARY,midnight,others,1.0,6.0,2023,6.0,Tuesday,38.8956731344,-76.9943630556
601.0,property,THEFT/OTHER,day,others,6.0,7.0,2023,2.0,Tuesday,38.9024672607,-76.9494762907
107.0,property,MOTOR VEHICLE THEFT,evening,others,1.0,7.0,2023,1.0,Tuesday,38.8853386193,-76.9781355118
107.0,violent,ROBBERY,midnight,gun,1.0,6.0,2023,3.0,Friday,38.8834660235,-76.9855124195
201.0,property,THEFT F/AUTO,day,others,2.0,4.0,2023,8.0,Friday,38.9740112834,-77.0675559077
208.0,property,BURGLARY,evening,others,2.0,2.0,2023,6.0,Sunday,38.9096383502,-77.0400889444
703.0,property,THEFT F/AUTO,midnight,others,7.0,8.0,2023,7.0,Sunday,38.8446866075,-76.9921887893
107.0,property,THEFT F/AUTO,day,others,1.0,6.0,2023,4.0,Saturday,38.8842686639,-76.9989857427
203.0,property,THEFT/OTHER,evening,others,2.0,3.0,2023,6.0,Thursday,38.9553594152,-77.070030485
305.0,property,THEFT/OTHER,day,others,3.0,1.0,2023,7.0,Sunday,38.916998906,-77.0275601016
605.0,property,MOTOR VEHICLE THEFT,evening,others,6.0,7.0,2023,7.0,Sunday,38.8739694513,-76.9386059511
501.0,property,THEFT/OTHER,evening,others,5.0,6.0,2023,1.0,Saturday,38.905645494,-77.0025594614
505.0,property,THEFT F/AUTO,day,others,5.0,5.0,2023,1.0,Friday,38.922589633,-76.9884796872
102.0,property,THEFT F/AUTO,midnight,others,1.0,6.0,2023,12.0,Saturday,38.8961142307,-77.0102480052
205.0,property,THEFT F/AUTO,evening,others,2.0,3.0,2023,6.0,Wednesday,38.9329634967,-77.0855441486
101.0,property,THEFT/OTHER,evening,others,1.0,2.0,2023,9.0,Sunday,38.9021000122,-77.022952155
303.0,property,THEFT/OTHER,day,others,3.0,1.0,2023,5.0,Monday,38.9154013882,-77.0463072223
206.0,property,THEFT/OTHER,midnight,others,2.0,2.0,2023,7.0,Thursday,38.9086179637,-77.0639820577
307.0,property,THEFT/OTHER,evening,others,3.0,2.0,2023,3.0,Sunday,38.9049039473,-77.0259863335
106.0,property,THEFT/OTHER,day,others,1.0,6.0,2023,4.0,Sunday,38.8792777293,-77.0082633138
203.0,property,THEFT/OTHER,day,others,2.0,3.0,2023,6.0,Saturday,38.936186926,-77.0588812982
408.0,property,THEFT F/AUTO,day,others,4.0,1.0,2023,6.0,Wednesday,38.937214971,-77.0332300603
402.0,property,THEFT F/AUTO,midnight,others,4.0,4.0,2023,6.0,Monday,38.9619795615,-77.0279498335
108.0,property,THEFT/OTHER,day,others,1.0,6.0,2023,9.0,Friday,38.8920143104,-76.9973105431
608.0,property,THEFT/OTHER,day,others,6.0,7.0,2023,4.0,Wednesday,38.8938606838,-76.917787993
305.0,property,THEFT F/AUTO,evening,others,3.0,1.0,2023,4.0,Tuesday,38.9181098107,-77.027570909
501.0,property,THEFT/OTHER,day,others,5.0,6.0,2023,4.0,Monday,38.905645494,-77.0025594614
404.0,violent,ROBBERY,day,others,4.0,4.0,2023,3.0,Wednesday,38.9408021065,-77.0259878835
106.0,property,THEFT F/AUTO,midnight,others,1.0,8.0,2023,1.0,Monday,38.8755482574,-77.008216785
103.0,property,MOTOR VEHICLE THEFT,midnight,others,1.0,6.0,2023,7.0,Saturday,38.8803136418,-77.0248535104
604.0,property,THEFT/OTHER,evening,others,6.0,7.0,2023,7.0,Monday,38.8824592759,-76.9374979742
304.0,property,THEFT/OTHER,evening,others,3.0,1.0,2023,6.0,Thursday,38.9237628124,-77.0275376912
106.0,property,THEFT F/AUTO,evening,others,1.0,6.0,2023,9.0,Friday,38.8779658481,-77.0074549315
602.0,violent,ROBBERY,midnight,gun,6.0,7.0,2023,8.0,Tuesday,38.9012552122,-76.9408920666
101.0,property,THEFT F/AUTO,evening,others,1.0,6.0,2023,4.0,Friday,38.8999421988,-77.0155515196
303.0,violent,HOMICIDE,midnight,gun,3.0,1.0,2023,7.0,Wednesday,38.9193493388,-77.040602704
104.0,property,BURGLARY,day,others,1.0,6.0,2023,8.0,Sunday,38.9001986979,-76.9869062421
502.0,property,THEFT F/AUTO,evening,others,5.0,5.0,2023,2.0,Thursday,38.920932635,-76.9971632321
305.0,property,THEFT F/AUTO,evening,others,3.0,1.0,2023,3.0,Monday,38.9175516538,-77.026002473
307.0,property,THEFT/OTHER,day,others,3.0,2.0,2023,5.0,Wednesday,38.9049039473,-77.0259863335
306.0,property,MOTOR VEHICLE THEFT,midnight,others,3.0,1.0,2023,9.0,Saturday,38.9152885721,-77.0184741996
505.0,property,THEFT/OTHER,day,others,5.0,5.0,2023,8.0,Wednesday,38.9222166046,-76.9931402028
208.0,property,THEFT/OTHER,evening,others,2.0,2.0,2023,2.0,Sunday,38.9099274291,-77.0436069637
506.0,violent,ROBBERY,evening,knife,5.0,5.0,2023,6.0,Thursday,38.9108784442,-76.9852877823
501.0,property,THEFT/OTHER,day,others,5.0,5.0,2023,4.0,Friday,38.90789737,-77.0074710961
503.0,property,THEFT F/AUTO,day,others,5.0,5.0,2023,5.0,Monday,38.9432252715,-76.9737228536
706.0,property,THEFT/OTHER,evening,others,7.0,8.0,2023,8.0,Tuesday,38.8373020946,-76.990768211
307.0,property,MOTOR VEHICLE THEFT,evening,others,3.0,2.0,2023,5.0,Wednesday,38.9064446244,-77.023977695
706.0,violent,ASSAULT W/DANGEROUS WEAPON,evening,gun,7.0,8.0,2023,7.0,Tuesday,38.8277905047,-76.9970990497
209.0,violent,ROBBERY,day,others,2.0,2.0,2023,1.0,Thursday,38.8961106195,-77.0308016524
106.0,property,THEFT/OTHER,evening,others,1.0,8.0,2023,8.0,Tuesday,38.8746367064,-77.0066644996
303.0,property,THEFT/OTHER,evening,others,3.0,1.0,2023,4.0,Monday,38.9172591466,-77.0408312112
403.0,property,THEFT/OTHER,midnight,others,4.0,4.0,2023,9.0,Friday,38.9578132629,-77.0296942916
107.0,property,THEFT/OTHER,midnight,others,1.0,7.0,2023,6.0,Thursday,38.884096044,-76.9815013746
708.0,violent,HOMICIDE,midnight,gun,7.0,8.0,2023,6.0,Tuesday,38.8216240267,-77.0017503622
601.0,violent,ASSAULT W/DANGEROUS WEAPON,evening,gun,6.0,7.0,2023,7.0,Sunday,38.9090891884,-76.9419906347
203.0,property,THEFT/OTHER,day,others,2.0,3.0,2023,1.0,Wednesday,38.9364830692,-77.0610845547
208.0,property,THEFT/OTHER,day,others,2.0,2.0,2023,5.0,Tuesday,38.9096495011,-77.0332633366
401.0,property,THEFT F/AUTO,evening,others,4.0,4.0,2023,7.0,Thursday,38.9872804177,-77.0322335323
707.0,violent,ASSAULT W/DANGEROUS WEAPON,midnight,gun,7.0,8.0,2023,5.0,Saturday,38.845856752,-76.9968206319
103.0,property,BURGLARY,midnight,others,1.0,6.0,2023,6.0,Wednesday,38.8794732425,-77.0237910334
409.0,property,THEFT/OTHER,evening,others,4.0,1.0,2023,5.0,Tuesday,38.9316141467,-77.0236086739
206.0,property,MOTOR VEHICLE THEFT,day,others,2.0,2.0,2023,5.0,Monday,38.9086097622,-77.0639891987
603.0,property,THEFT/OTHER,day,others,6.0,7.0,2023,7.0,Wednesday,38.8941647977,-76.9557015838
708.0,property,THEFT F/AUTO,evening,others,7.0,8.0,2023,4.0,Saturday,38.8216235129,-77.0110894656
401.0,violent,ROBBERY,day,others,4.0,4.0,2023,3.0,Sunday,38.9844739719,-77.0266155312
307.0,property,THEFT F/AUTO,day,others,3.0,2.0,2023,1.0,Monday,38.9056428483,-77.0249950996
501.0,property,MOTOR VEHICLE THEFT,midnight,others,5.0,6.0,2023,8.0,Friday,38.9046876463,-77.0020387796
304.0,violent,ROBBERY,midnight,gun,3.0,1.0,2023,6.0,Thursday,38.9222901774,-77.0253468884
308.0,violent,ROBBERY,day,gun,3.0,2.0,2023,4.0,Saturday,38.9117150902,-77.0219186944
203.0,property,THEFT/OTHER,evening,others,2.0,3.0,2023,1.0,Tuesday,38.9346303412,-77.071694059
406.0,property,MOTOR VEHICLE THEFT,day,others,4.0,5.0,2023,5.0,Wednesday,38.9525427805,-76.9990424547
106.0,property,MOTOR VEHICLE THEFT,day,others,1.0,8.0,2023,1.0,Monday,38.8766654598,-76.9945374235
203.0,property,THEFT/OTHER,day,others,2.0,3.0,2023,1.0,Monday,38.9397973525,-77.0625407579
305.0,property,THEFT/OTHER,day,others,3.0,1.0,2023,2.0,Friday,38.9194616308,-77.0250345369
207.0,property,THEFT/OTHER,day,others,2.0,2.0,2023,7.0,Thursday,38.9037428616,-77.042564784
409.0,violent,ROBBERY,midnight,gun,4.0,1.0,2023,5.0,Sunday,38.9312900661,-77.0225013744
603.0,property,MOTOR VEHICLE THEFT,day,others,6.0,7.0,2023,9.0,Sunday,38.8897870573,-76.9580556016
403.0,property,THEFT F/AUTO,day,others,4.0,4.0,2023,10.0,Monday,38.9559138825,-77.0198623904
407.0,property,THEFT/OTHER,day,others,4.0,4.0,2023,1.0,Wednesday,38.9439023545,-77.0186756382
301.0,property,THEFT/OTHER,evening,others,3.0,2.0,2023,9.0,Tuesday,38.9162870527,-77.0400644312
602.0,violent,ROBBERY,day,others,6.0,7.0,2023,8.0,Wednesday,38.9012552122,-76.9408920666
304.0,violent,ROBBERY,evening,gun,3.0,1.0,2023,9.0,Thursday,38.9267491845,-77.0270460601
607.0,property,THEFT/OTHER,midnight,others,6.0,8.0,2023,5.0,Tuesday,38.8725464156,-76.9766528663
409.0,property,MOTOR VEHICLE THEFT,day,others,4.0,1.0,2023,3.0,Friday,38.9306865273,-77.0224089187
302.0,property,THEFT/OTHER,midnight,others,3.0,1.0,2023,5.0,Monday,38.9298001684,-77.0364789141
506.0,property,THEFT/OTHER,evening,others,5.0,5.0,2023,7.0,Friday,38.9030470047,-76.9881707619
707.0,violent,ROBBERY,day,gun,7.0,8.0,2023,7.0,Sunday,38.8348214102,-77.006500197
404.0,property,THEFT/OTHER,day,others,4.0,4.0,2023,1.0,Sunday,38.939205944,-77.0327350034
501.0,property,MOTOR VEHICLE THEFT,evening,others,5.0,5.0,2023,1.0,Tuesday,38.9078615755,-76.9999884705
206.0,property,THEFT/OTHER,day,others,2.0,2.0,2023,2.0,Wednesday,38.9025854892,-77.0596144501
305.0,property,MOTOR VEHICLE THEFT,midnight,others,3.0,1.0,2023,2.0,Sunday,38.9161379859,-77.0229462951
208.0,property,THEFT/OTHER,day,others,2.0,2.0,2023,2.0,Saturday,38.9096495011,-77.0332633366
106.0,property,THEFT F/AUTO,day,others,1.0,6.0,2023,2.0,Monday,38.8779625583,-77.0074564373
304.0,property,THEFT/OTHER,evening,others,3.0,1.0,2023,2.0,Monday,38.9264138044,-77.0339515721
107.0,property,THEFT/OTHER,day,others,1.0,7.0,2023,3.0,Sunday,38.8870599142,-76.9822267506
605.0,property,THEFT F/AUTO,evening,others,6.0,7.0,2023,8.0,Monday,38.8742911052,-76.9707928973
302.0,property,THEFT F/AUTO,day,others,3.0,1.0,2023,5.0,Friday,38.9278635744,-77.0358551576
507.0,property,THEFT F/AUTO,evening,others,5.0,5.0,2023,5.0,Tuesday,38.9056156427,-76.9741748147
209.0,property,THEFT F/AUTO,evening,others,2.0,2.0,2023,4.0,Friday,38.8990570395,-77.028082307
206.0,property,THEFT F/AUTO,evening,others,2.0,2.0,2023,9.0,Tuesday,38.9050559114,-77.0682289179
606.0,property,THEFT/OTHER,evening,others,6.0,7.0,2023,9.0,Tuesday,38.8620252896,-76.9681654717
504.0,property,MOTOR VEHICLE THEFT,midnight,others,5.0,5.0,2023,1.0,Tuesday,38.9338944911,-76.9836683189
307.0,property,MOTOR VEHICLE THEFT,day,others,3.0,2.0,2023,1.0,Tuesday,38.9091276081,-77.0311185748
408.0,property,THEFT/OTHER,evening,others,4.0,1.0,2023,1.0,Friday,38.9347468373,-77.0327329561
203.0,property,THEFT/OTHER,day,others,2.0,3.0,2023,9.0,Friday,38.9448686362,-77.0639158491
306.0,property,MOTOR VEHICLE THEFT,day,others,3.0,5.0,2023,5.0,Tuesday,38.9186349143,-77.0121538903
505.0,property,THEFT/OTHER,day,others,5.0,5.0,2023,6.0,Thursday,38.9215811022,-76.9937613603
408.0,property,THEFT/OTHER,day,others,4.0,1.0,2023,6.0,Thursday,38.9328190575,-77.0327436046
503.0,property,BURGLARY,midnight,others,5.0,5.0,2023,8.0,Saturday,38.9258147962,-76.9632198234
101.0,violent,ROBBERY,evening,others,1.0,6.0,2023,1.0,Sunday,38.8994282239,-77.0189291411
307.0,property,THEFT/OTHER,day,others,3.0,2.0,2023,3.0,Saturday,38.9064435078,-77.0296301325
407.0,property,THEFT/OTHER,evening,others,4.0,4.0,2023,4.0,Saturday,38.9404883782,-77.0176135478
501.0,property,THEFT F/AUTO,evening,others,5.0,5.0,2023,7.0,Tuesday,38.9084803579,-76.9995602624
105.0,violent,ROBBERY,midnight,gun,1.0,6.0,2023,8.0,Sunday,38.8641654216,-77.0121832262
304.0,property,THEFT/OTHER,day,others,3.0,1.0,2023,8.0,Sunday,38.9215953471,-77.0270364945
106.0,property,MOTOR VEHICLE THEFT,evening,others,1.0,8.0,2023,1.0,Tuesday,38.8766654598,-76.9945374235
107.0,property,MOTOR VEHICLE THEFT,day,others,1.0,6.0,2023,1.0,Friday,38.8796819886,-76.9818482662
502.0,property,THEFT/OTHER,day,others,5.0,5.0,2023,5.0,Monday,38.9207525016,-77.0005765774
603.0,property,THEFT F/AUTO,day,others,6.0,7.0,2023,7.0,Wednesday,38.8852145829,-76.9602727391
208.0,property,THEFT F/AUTO,day,others,2.0,2.0,2023,9.0,Saturday,38.9133446172,-77.0455886991
708.0,property,MOTOR VEHICLE THEFT,evening,others,7.0,8.0,2023,3.0,Monday,38.8260469971,-77.0068867199
305.0,property,THEFT F/AUTO,midnight,others,3.0,1.0,2023,8.0,Saturday,38.9140884198,-77.022430339
503.0,violent,ASSAULT W/DANGEROUS WEAPON,midnight,gun,5.0,5.0,2023,7.0,Thursday,38.9165553076,-76.9730923711
505.0,violent,ROBBERY,day,gun,5.0,5.0,2023,8.0,Saturday,38.9191640811,-76.988016798
104.0,property,THEFT/OTHER,evening,others,1.0,6.0,2023,8.0,Saturday,38.9002005148,-76.9920854122
501.0,property,THEFT F/AUTO,day,others,5.0,6.0,2023,8.0,Monday,38.9064480215,-77.0074007312
301.0,property,THEFT F/AUTO,day,others,3.0,1.0,2023,2.0,Thursday,38.9169996416,-77.0355152984
602.0,property,THEFT/OTHER,evening,others,6.0,7.0,2023,2.0,Friday,38.8987888082,-76.9327226028
506.0,violent,ROBBERY,midnight,gun,5.0,5.0,2023,3.0,Saturday,38.9012751773,-76.9826151743
204.0,property,THEFT/OTHER,evening,others,2.0,3.0,2023,8.0,Wednesday,38.9294438991,-77.0569619513
208.0,property,THEFT F/AUTO,evening,others,2.0,2.0,2023,8.0,Thursday,38.9079031095,-77.0442308541
405.0,property,THEFT/OTHER,evening,others,4.0,5.0,2023,3.0,Tuesday,38.9494799714,-76.9997346675
501.0,property,MOTOR VEHICLE THEFT,day,others,5.0,5.0,2023,8.0,Sunday,38.9094049494,-76.9975459006
702.0,property,THEFT/OTHER,midnight,others,7.0,8.0,2023,7.0,Wednesday,38.8609432617,-76.9690716897
602.0,property,THEFT/OTHER,midnight,others,6.0,7.0,2023,6.0,Tuesday,38.8983698364,-76.9408963018
307.0,property,THEFT/OTHER,midnight,others,3.0,2.0,2023,9.0,Monday,38.9049076407,-77.0259863348
103.0,property,THEFT F/AUTO,day,others,1.0,6.0,2023,5.0,Saturday,38.8860328076,-77.0187411722
401.0,property,THEFT/OTHER,day,others,4.0,4.0,2023,5.0,Monday,38.974837325,-77.0143330525
301.0,property,THEFT F/AUTO,evening,others,3.0,2.0,2023,2.0,Wednesday,38.9140907972,-77.0326081712
605.0,property,THEFT F/AUTO,midnight,others,6.0,7.0,2023,1.0,Wednesday,38.8776142173,-76.9617614548
501.0,property,MOTOR VEHICLE THEFT,midnight,others,5.0,6.0,2023,9.0,Saturday,38.9046838796,-76.9995059845
602.0,violent,HOMICIDE,midnight,gun,6.0,7.0,2023,3.0,Friday,38.9038733708,-76.924290238
605.0,property,MOTOR VEHICLE THEFT,midnight,others,6.0,7.0,2023,6.0,Saturday,38.8801994352,-76.9399086779
304.0,violent,ROBBERY,midnight,gun,3.0,1.0,2023,2.0,Sunday,38.923091538,-77.0270423664
604.0,property,MOTOR VEHICLE THEFT,evening,others,6.0,7.0,2023,2.0,Saturday,38.8764749952,-76.9326283966
304.0,property,THEFT F/AUTO,evening,others,3.0,1.0,2023,2.0,Sunday,38.9215871483,-77.027041796
401.0,property,THEFT/OTHER,evening,others,4.0,4.0,2023,2.0,Tuesday,38.9840415513,-77.0267307876
207.0,property,THEFT/OTHER,evening,others,2.0,2.0,2023,2.0,Tuesday,38.9025227686,-77.0327934508
206.0,property,THEFT F/AUTO,evening,others,2.0,2.0,2023,9.0,Saturday,38.9116388366,-77.0655801844
201.0,property,THEFT F/AUTO,evening,others,2.0,4.0,2023,9.0,Tuesday,38.9777843353,-77.0617727069
307.0,property,THEFT/OTHER,midnight,others,3.0,2.0,2023,6.0,Tuesday,38.9064357956,-77.0239808049
403.0,property,THEFT F/AUTO,day,others,4.0,4.0,2023,2.0,Wednesday,38.9607276915,-77.029029647
608.0,violent,ROBBERY,evening,gun,6.0,7.0,2023,9.0,Thursday,38.8964745718,-76.9218936968
407.0,violent,ROBBERY,evening,gun,4.0,4.0,2023,9.0,Thursday,38.9502680922,-77.0272093394
406.0,property,THEFT/OTHER,midnight,others,4.0,4.0,2023,10.0,Sunday,38.9553913155,-77.010959371
209.0,property,THEFT/OTHER,evening,others,2.0,2.0,2023,1.0,Friday,38.8973458172,-77.0265138574
406.0,violent,ASSAULT W/DANGEROUS WEAPON,evening,gun,4.0,4.0,2023,2.0,Wednesday,38.958758449,-77.0029767257
507.0,property,MOTOR VEHICLE THEFT,day,others,5.0,7.0,2023,1.0,Saturday,38.8954807858,-76.9721957599
403.0,property,THEFT F/AUTO,day,others,4.0,4.0,2023,1.0,Tuesday,38.9597634921,-77.0302753431
705.0,property,MOTOR VEHICLE THEFT,day,others,7.0,8.0,2023,1.0,Wednesday,38.8397130247,-76.9984565266
306.0,property,THEFT F/AUTO,day,others,3.0,2.0,2023,1.0,Friday,38.9147692774,-77.0199017815
504.0,property,MOTOR VEHICLE THEFT,midnight,others,5.0,5.0,2023,1.0,Friday,38.9245087681,-76.993080707
707.0,property,MOTOR VEHICLE THEFT,day,others,7.0,8.0,2023,1.0,Tuesday,38.8361006291,-77.0019350031
604.0,property,MOTOR VEHICLE THEFT,day,others,6.0,7.0,2023,1.0,Tuesday,38.8838061803,-76.929832284
104.0,violent,ROBBERY,evening,knife,1.0,6.0,2023,10.0,Tuesday,38.9002033642,-76.9973048161
702.0,violent,ASSAULT W/DANGEROUS WEAPON,evening,gun,7.0,8.0,2023,1.0,Tuesday,38.8557165265,-76.9675682695
301.0,violent,ROBBERY,midnight,gun,3.0,2.0,2023,2.0,Thursday,38.9168805816,-77.0414421333
406.0,property,THEFT/OTHER,day,others,4.0,4.0,2023,1.0,Wednesday,38.9612627056,-77.0042344834
206.0,property,THEFT F/AUTO,day,others,2.0,2.0,2023,3.0,Wednesday,38.90682812,-77.0602059903
208.0,property,THEFT/OTHER,day,others,2.0,2.0,2023,2.0,Tuesday,38.9096495011,-77.0332633366
308.0,property,MOTOR VEHICLE THEFT,midnight,others,3.0,5.0,2023,1.0,Wednesday,38.9100052108,-77.0090509008
602.0,property,MOTOR VEHICLE THEFT,evening,others,6.0,7.0,2023,1.0,Friday,38.9078596084,-76.9316648655
205.0,property,THEFT/OTHER,day,others,2.0,3.0,2023,6.0,Friday,38.9323979115,-77.0947125521
204.0,property,THEFT/OTHER,evening,others,2.0,3.0,2023,6.0,Tuesday,38.9206739012,-77.0757506612
209.0,property,THEFT/OTHER,evening,others,2.0,2.0,2023,6.0,Tuesday,38.8973371493,-77.0249691339
209.0,property,THEFT F/AUTO,day,others,2.0,2.0,2023,7.0,Wednesday,38.898685388,-77.0259914461
701.0,property,BURGLARY,midnight,others,7.0,8.0,2023,1.0,Sunday,38.8646480308,-76.9910239861
705.0,property,MOTOR VEHICLE THEFT,evening,others,7.0,8.0,2023,1.0,Monday,38.8413339898,-76.9885043176
301.0,property,THEFT F/AUTO,evening,others,3.0,1.0,2023,1.0,Friday,38.9191803122,-77.0332908446
106.0,property,THEFT/OTHER,day,others,1.0,6.0,2023,3.0,Saturday,38.8769987503,-77.0058774832
703.0,property,THEFT/OTHER,day,others,7.0,8.0,2023,3.0,Sunday,38.8524418898,-76.9958756566
201.0,property,THEFT/OTHER,evening,others,2.0,3.0,2023,3.0,Tuesday,38.9644454663,-77.0753125628
305.0,violent,ROBBERY,day,gun,3.0,1.0,2023,3.0,Friday,38.9162815379,-77.025736801
306.0,violent,ROBBERY,midnight,gun,3.0,1.0,2023,3.0,Sunday,38.9168236825,-77.0166736993
402.0,property,THEFT F/AUTO,evening,others,4.0,4.0,2023,3.0,Monday,38.9689780754,-77.0334179614
104.0,violent,ROBBERY,day,others,1.0,6.0,2023,2.0,Wednesday,38.900195113,-76.9908927027
303.0,property,THEFT/OTHER,day,others,3.0,1.0,2023,3.0,Thursday,38.9255905058,-77.044503263
607.0,property,MOTOR VEHICLE THEFT,day,others,6.0,8.0,2023,3.0,Friday,38.8729246589,-76.9761111231
402.0,violent,ROBBERY,evening,others,4.0,4.0,2023,3.0,Monday,38.9598017509,-77.019902818
507.0,property,MOTOR VEHICLE THEFT,evening,others,5.0,5.0,2023,2.0,Saturday,38.9031034664,-76.9800668872
305.0,property,THEFT F/AUTO,midnight,others,3.0,1.0,2023,2.0,Friday,38.9144532216,-77.0239719702
106.0,property,THEFT/OTHER,evening,others,1.0,6.0,2023,2.0,Tuesday,38.8832235876,-76.9949748897
504.0,property,THEFT F/AUTO,evening,others,5.0,5.0,2023,5.0,Tuesday,38.9227071679,-76.9942571319
604.0,violent,ROBBERY,midnight,gun,6.0,7.0,2023,5.0,Monday,38.877582235,-76.9312674514
507.0,property,THEFT/OTHER,evening,others,5.0,7.0,2023,5.0,Tuesday,38.8996082789,-76.9803906515
403.0,property,MOTOR VEHICLE THEFT,midnight,others,4.0,4.0,2023,5.0,Wednesday,38.9534853821,-77.0276538131
201.0,property,THEFT F/AUTO,day,others,2.0,4.0,2023,5.0,Thursday,38.9675012635,-77.0556531403
305.0,property,BURGLARY,day,others,3.0,1.0,2023,5.0,Monday,38.9175514183,-77.0270402657
104.0,property,THEFT F/AUTO,evening,others,1.0,6.0,2023,5.0,Tuesday,38.9013214288,-76.9955730919
209.0,property,THEFT/OTHER,evening,others,2.0,2.0,2023,7.0,Friday,38.8973463896,-77.0307911194
209.0,property,THEFT F/AUTO,day,others,2.0,2.0,2023,8.0,Friday,38.9013315074,-77.0307930701
502.0,property,MOTOR VEHICLE THEFT,day,others,5.0,5.0,2023,6.0,Friday,38.919644478,-76.9995272139
108.0,property,THEFT/OTHER,evening,others,1.0,6.0,2023,8.0,Sunday,38.8927943897,-76.9937591515
303.0,property,THEFT F/AUTO,day,others,3.0,1.0,2023,6.0,Monday,38.9267846889,-77.0434373651
307.0,property,THEFT F/AUTO,day,others,3.0,2.0,2023,6.0,Thursday,38.9066048377,-77.0313916401
105.0,property,THEFT/OTHER,evening,others,1.0,6.0,2023,8.0,Saturday,38.8778666066,-77.0176347386
303.0,property,THEFT/OTHER,midnight,others,3.0,1.0,2023,8.0,Tuesday,38.9163836629,-77.0465189898
106.0,property,MOTOR VEHICLE THEFT,evening,others,1.0,8.0,2023,8.0,Wednesday,38.8749116108,-77.0029214075
506.0,property,THEFT/OTHER,day,others,5.0,5.0,2023,9.0,Tuesday,38.9171883705,-76.9800714834
104.0,property,THEFT F/AUTO,midnight,others,1.0,6.0,2023,9.0,Wednesday,38.9002022066,-76.993201229
104.0,property,THEFT/OTHER,evening,others,1.0,6.0,2023,9.0,Sunday,38.901317824,-76.9908857576
501.0,property,MOTOR VEHICLE THEFT,day,others,5.0,6.0,2023,6.0,Monday,38.9072307509,-77.007494085
307.0,property,THEFT F/AUTO,evening,others,3.0,2.0,2023,6.0,Sunday,38.906596189,-77.0313941727
605.0,property,THEFT F/AUTO,midnight,others,6.0,7.0,2023,6.0,Tuesday,38.8766963401,-76.9422280384
105.0,violent,ROBBERY,day,gun,1.0,6.0,2023,3.0,Wednesday,38.8788444899,-77.016238408
604.0,violent,ASSAULT W/DANGEROUS WEAPON,midnight,knife,6.0,7.0,2023,3.0,Wednesday,38.887551733,-76.9266819518
