date,offense,offense_group,method,shift,district,ward,count
2023-08-11,MOTOR VEHICLE THEFT,property,others,day,4.0,1.0,1
2023-08-11,MOTOR VEHICLE THEFT,property,others,day,4.0,4.0,2
2023-08-11,MOTOR VEHICLE THEFT,property,others,day,4.0,5.0,1
2023-08-11,MOTOR VEHICLE THEFT,property,others,day,5.0,7.0,1
2023-08-11,MOTOR VEHICLE THEFT,property,others,day,6.0,7.0,1
2023-08-11,MOTOR VEHICLE THEFT,property,others,day,7.0,8.0,1
2023-08-11,MOTOR VEHICLE THEFT,property,others,evening,1.0,6.0,2
2023-08-11,MOTOR VEHICLE THEFT,property,others,evening,4.0,5.0,1
2023-08-11,MOTOR VEHICLE THEFT,property,others,evening,5.0,5.0,1
2023-08-11,MOTOR VEHICLE THEFT,property,others,evening,5.0,7.0,1
2023-08-11,MOTOR VEHICLE THEFT,property,others,evening,6.0,8.0,1
2023-08-11,MOTOR VEHICLE THEFT,property,others,evening,7.0,8.0,1
2023-08-11,MOTOR VEHICLE THEFT,property,others,midnight,1.0,2.0,1
2023-08-11,MOTOR VEHICLE THEFT,property,others,midnight,1.0,7.0,1
2023-08-11,MOTOR VEHICLE THEFT,property,others,midnight,5.0,5.0,1
2023-08-11,ROBBERY,violent,gun,day,6.0,7.0,2
2023-08-11,ROBBERY,violent,gun,evening,5.0,5.0,1
2023-08-11,ROBBERY,violent,gun,evening,7.0,8.0,1
2023-08-11,ROBBERY,violent,gun,midnight,1.0,6.0,2
2023-08-11,ROBBERY,violent,gun,midnight,2.0,2.0,1
2023-08-11,ROBBERY,violent,gun,midnight,3.0,2.0,1
2023-08-11,ROBBERY,violent,others,day,3.0,1.0,1
2023-08-11,THEFT F/AUTO,property,others,day,1.0,2.0,5
2023-08-11,THEFT F/AUTO,property,others,day,1.0,6.0,2
2023-08-11,THEFT F/AUTO,property,others,day,2.0,2.0,4
2023-08-11,THEFT F/AUTO,property,others,day,3.0,1.0,1
2023-08-11,THEFT F/AUTO,property,others,day,3.0,5.0,1
2023-08-11,THEFT F/AUTO,property,others,day,4.0,4.0,1
2023-08-11,THEFT F/AUTO,property,others,day,5.0,5.0,1
2023-08-11,THEFT F/AUTO,property,others,evening,2.0,3.0,1
2023-08-11,THEFT F/AUTO,property,others,evening,3.0,1.0,1
2023-08-11,THEFT F/AUTO,property,others,evening,3.0,2.0,2
2023-08-11,THEFT F/AUTO,property,others,evening,4.0,4.0,1
2023-08-11,THEFT F/AUTO,property,others,evening,4.0,5.0,1
2023-08-11,THEFT F/AUTO,property,others,evening,5.0,5.0,1
2023-08-11,THEFT F/AUTO,property,others,midnight,1.0,2.0,2
2023-08-11,THEFT F/AUTO,property,others,midnight,1.0,6.0,2
2023-08-11,THEFT F/AUTO,property,others,midnight,2.0,2.0,1
2023-08-11,THEFT F/AUTO,property,others,midnight,3.0,1.0,2
2023-08-11,THEFT F/AUTO,property,others,midnight,5.0,7.0,1
2023-08-11,THEFT/OTHER,property,others,day,1.0,6.0,1
2023-08-11,THEFT/OTHER,property,others,day,2.0,2.0,4
2023-08-11,THEFT/OTHER,property,others,day,2.0,3.0,2
2023-08-11,THEFT/OTHER,property,others,day,3.0,1.0,3
2023-08-11,THEFT/OTHER,property,others,day,3.0,5.0,1
2023-08-11,THEFT/OTHER,property,others,day,4.0,4.0,1
2023-08-11,THEFT/OTHER,property,others,day,4.0,5.0,2
2023-08-11,THEFT/OTHER,property,others,day,5.0,5.0,1
2023-08-11,THEFT/OTHER,property,others,day,5.0,6.0,1
2023-08-11,THEFT/OTHER,property,others,day,7.0,8.0,1
2023-08-11,THEFT/OTHER,property,others,evening,1.0,2.0,2
2023-08-11,THEFT/OTHER,property,others,evening,1.0,6.0,2
2023-08-11,THEFT/OTHER,property,others,evening,1.0,8.0,1
2023-08-11,THEFT/OTHER,property,others,evening,2.0,2.0,4
2023-08-11,THEFT/OTHER,property,others,evening,2.0,3.0,1
2023-08-11,THEFT/OTHER,property,others,evening,3.0,1.0,2
2023-08-11,THEFT/OTHER,property,others,evening,3.0,2.0,1
2023-08-11,THEFT/OTHER,property,others,evening,4.0,1.0,1
2023-08-11,THEFT/OTHER,property,others,evening,4.0,4.0,1
2023-08-11,THEFT/OTHER,property,others,evening,5.0,5.0,1
2023-08-11,THEFT/OTHER,property,others,evening,6.0,7.0,1
2023-08-11,THEFT/OTHER,property,others,evening,7.0,8.0,1
2023-08-11,THEFT/OTHER,property,others,midnight,1.0,6.0,1
2023-08-11,THEFT/OTHER,property,others,midnight,2.0,2.0,3
2023-08-11,THEFT/OTHER,property,others,midnight,3.0,1.0,1
2023-08-11,THEFT/OTHER,property,others,midnight,5.0,6.0,1
2023-08-11,THEFT/OTHER,property,others,midnight,6.0,7.0,1
2023-08-12,ASSAULT W/DANGEROUS WEAPON,violent,gun,midnight,1.0,2.0,1
2023-08-12,ASSAULT W/DANGEROUS WEAPON,violent,gun,midnight,2.0,2.0,1
2023-08-12,ASSAULT W/DANGEROUS WEAPON,violent,gun,midnight,3.0,1.0,1
2023-08-12,ASSAULT W/DANGEROUS WEAPON,violent,gun,midnight,4.0,4.0,1
2023-08-12,ASSAULT W/DANGEROUS WEAPON,violent,gun,midnight,7.0,8.0,2
2023-08-12,BURGLARY,property,others,day,5.0,5.0,1
2023-08-12,BURGLARY,property,others,midnight,2.0,2.0,1
2023-08-12,BURGLARY,property,others,midnight,5.0,5.0,1
2023-08-12,HOMICIDE,violent,gun,midnight,6.0,7.0,1
2023-08-12,MOTOR VEHICLE THEFT,property,others,day,1.0,6.0,1
2023-08-12,MOTOR VEHICLE THEFT,property,others,day,1.0,8.0,1
2023-08-12,MOTOR VEHICLE THEFT,property,others,day,3.0,2.0,1
2023-08-12,MOTOR VEHICLE THEFT,property,others,day,4.0,4.0,1
2023-08-12,MOTOR VEHICLE THEFT,property,others,day,4.0,5.0,1
2023-08-12,MOTOR VEHICLE THEFT,property,others,day,5.0,5.0,4
2023-08-12,MOTOR VEHICLE THEFT,property,others,day,6.0,7.0,1
2023-08-12,MOTOR VEHICLE THEFT,property,others,evening,1.0,6.0,1
2023-08-12,MOTOR VEHICLE THEFT,property,others,evening,5.0,5.0,1
2023-08-12,MOTOR VEHICLE THEFT,property,others,evening,5.0,6.0,1
2023-08-12,MOTOR VEHICLE THEFT,property,others,evening,7.0,8.0,3
2023-08-12,MOTOR VEHICLE THEFT,property,others,midnight,2.0,2.0,1
2023-08-12,MOTOR VEHICLE THEFT,property,others,midnight,3.0,1.0,2
2023-08-12,MOTOR VEHICLE THEFT,property,others,midnight,4.0,4.0,1
2023-08-12,MOTOR VEHICLE THEFT,property,others,midnight,5.0,6.0,1
2023-08-12,ROBBERY,violent,gun,day,4.0,4.0,1
2023-08-12,ROBBERY,violent,gun,day,5.0,5.0,2
2023-08-12,ROBBERY,violent,gun,evening,2.0,2.0,1
2023-08-12,ROBBERY,violent,gun,midnight,1.0,6.0,1
2023-08-12,ROBBERY,violent,gun,midnight,2.0,2.0,1
2023-08-12,ROBBERY,violent,gun,midnight,3.0,1.0,3
2023-08-12,ROBBERY,violent,gun,midnight,4.0,4.0,1
2023-08-12,ROBBERY,violent,gun,midnight,5.0,5.0,1
2023-08-12,ROBBERY,violent,gun,midnight,6.0,7.0,1
2023-08-12,ROBBERY,violent,gun,midnight,7.0,8.0,2
2023-08-12,ROBBERY,violent,others,evening,5.0,5.0,2
2023-08-12,ROBBERY,violent,others,evening,7.0,8.0,1
2023-08-12,ROBBERY,violent,others,midnight,2.0,2.0,1
2023-08-12,THEFT F/AUTO,property,others,day,1.0,6.0,2
2023-08-12,THEFT F/AUTO,property,others,day,1.0,8.0,1
2023-08-12,THEFT F/AUTO,property,others,day,3.0,1.0,2
2023-08-12,THEFT F/AUTO,property,others,day,4.0,4.0,1
2023-08-12,THEFT F/AUTO,property,others,day,5.0,5.0,2
2023-08-12,THEFT F/AUTO,property,others,day,6.0,7.0,1
2023-08-12,THEFT F/AUTO,property,others,day,7.0,8.0,1
2023-08-12,THEFT F/AUTO,property,others,evening,1.0,6.0,2
2023-08-12,THEFT F/AUTO,property,others,evening,3.0,1.0,1
2023-08-12,THEFT F/AUTO,property,others,evening,3.0,2.0,2
2023-08-12,THEFT F/AUTO,property,others,evening,5.0,6.0,1
2023-08-12,THEFT F/AUTO,property,others,evening,7.0,8.0,1
2023-08-12,THEFT F/AUTO,property,others,midnight,3.0,2.0,1
2023-08-12,THEFT F/AUTO,property,others,midnight,5.0,5.0,1
2023-08-12,THEFT F/AUTO,property,others,midnight,7.0,8.0,1
2023-08-12,THEFT/OTHER,property,others,day,1.0,6.0,2
2023-08-12,THEFT/OTHER,property,others,day,1.0,7.0,1
2023-08-12,THEFT/OTHER,property,others,day,2.0,2.0,7
2023-08-12,THEFT/OTHER,property,others,day,2.0,3.0,2
2023-08-12,THEFT/OTHER,property,others,day,3.0,1.0,5
2023-08-12,THEFT/OTHER,property,others,day,4.0,5.0,1
2023-08-12,THEFT/OTHER,property,others,day,5.0,5.0,1
2023-08-12,THEFT/OTHER,property,others,day,6.0,7.0,3
2023-08-12,THEFT/OTHER,property,others,day,7.0,8.0,1
2023-08-12,THEFT/OTHER,property,others,evening,1.0,2.0,1
2023-08-12,THEFT/OTHER,property,others,evening,1.0,6.0,3
2023-08-12,THEFT/OTHER,property,others,evening,2.0,2.0,2
2023-08-12,THEFT/OTHER,property,others,evening,2.0,3.0,2
2023-08-12,THEFT/OTHER,property,others,evening,3.0,1.0,2
2023-08-12,THEFT/OTHER,property,others,evening,3.0,2.0,1
2023-08-12,THEFT/OTHER,property,others,evening,3.0,5.0,2
2023-08-12,THEFT/OTHER,property,others,evening,4.0,1.0,1
2023-08-12,THEFT/OTHER,property,others,evening,4.0,4.0,1
2023-08-12,THEFT/OTHER,property,others,evening,5.0,5.0,6
2023-08-12,THEFT/OTHER,property,others,evening,5.0,7.0,1
2023-08-12,THEFT/OTHER,property,others,evening,6.0,7.0,3
2023-08-12,THEFT/OTHER,property,others,evening,6.0,8.0,2
2023-08-12,THEFT/OTHER,property,others,evening,7.0,8.0,3
2023-08-12,THEFT/OTHER,property,others,midnight,1.0,2.0,1
2023-08-12,THEFT/OTHER,property,others,midnight,1.0,6.0,1
2023-08-12,THEFT/OTHER,property,others,midnight,2.0,2.0,2
2023-08-12,THEFT/OTHER,property,others,midnight,3.0,1.0,2
2023-08-13,ASSAULT W/DANGEROUS WEAPON,violent,gun,day,5.0,5.0,1
2023-08-13,ASSAULT W/DANGEROUS WEAPON,violent,gun,day,7.0,8.0,1
2023-08-13,ASSAULT W/DANGEROUS WEAPON,violent,gun,midnight,7.0,8.0,2
2023-08-13,ASSAULT W/DANGEROUS WEAPON,violent,others,midnight,5.0,5.0,1
2023-08-13,BURGLARY,property,others,day,1.0,6.0,2
2023-08-13,BURGLARY,property,others,day,5.0,5.0,1
2023-08-13,BURGLARY,property,others,evening,3.0,1.0,1
2023-08-13,BURGLARY,property,others,evening,5.0,5.0,1
2023-08-13,MOTOR VEHICLE THEFT,property,others,day,4.0,1.0,1
2023-08-13,MOTOR VEHICLE THEFT,property,others,day,4.0,4.0,1
2023-08-13,MOTOR VEHICLE THEFT,property,others,day,5.0,5.0,1
2023-08-13,MOTOR VEHICLE THEFT,property,others,evening,1.0,6.0,2
2023-08-13,MOTOR VEHICLE THEFT,property,others,evening,3.0,1.0,2
2023-08-13,MOTOR VEHICLE THEFT,property,others,evening,3.0,2.0,1
2023-08-13,MOTOR VEHICLE THEFT,property,others,evening,5.0,6.0,1
2023-08-13,MOTOR VEHICLE THEFT,property,others,evening,6.0,7.0,1
2023-08-13,MOTOR VEHICLE THEFT,property,others,evening,7.0,8.0,3
2023-08-13,MOTOR VEHICLE THEFT,property,others,midnight,1.0,6.0,2
2023-08-13,MOTOR VEHICLE THEFT,property,others,midnight,3.0,1.0,1
2023-08-13,MOTOR VEHICLE THEFT,property,others,midnight,3.0,2.0,1
2023-08-13,MOTOR VEHICLE THEFT,property,others,midnight,5.0,5.0,1
2023-08-13,MOTOR VEHICLE THEFT,property,others,midnight,5.0,6.0,1
2023-08-13,ROBBERY,violent,gun,evening,5.0,5.0,2
2023-08-13,ROBBERY,violent,gun,evening,7.0,8.0,1
2023-08-13,ROBBERY,violent,gun,midnight,1.0,6.0,2
2023-08-13,ROBBERY,violent,gun,midnight,2.0,2.0,4
2023-08-13,ROBBERY,violent,gun,midnight,4.0,4.0,1
2023-08-13,ROBBERY,violent,gun,midnight,5.0,5.0,1
2023-08-13,ROBBERY,violent,gun,midnight,6.0,7.0,1
2023-08-13,ROBBERY,violent,others,midnight,4.0,5.0,1
2023-08-13,ROBBERY,violent,others,midnight,5.0,5.0,1
2023-08-13,ROBBERY,violent,others,midnight,6.0,7.0,1
2023-08-13,THEFT F/AUTO,property,others,day,1.0,6.0,1
2023-08-13,THEFT F/AUTO,property,others,day,1.0,8.0,1
2023-08-13,THEFT F/AUTO,property,others,day,3.0,2.0,1
2023-08-13,THEFT F/AUTO,property,others,day,4.0,4.0,1
2023-08-13,THEFT F/AUTO,property,others,day,5.0,5.0,4
2023-08-13,THEFT F/AUTO,property,others,day,7.0,8.0,1
2023-08-13,THEFT F/AUTO,property,others,evening,2.0,3.0,1
2023-08-13,THEFT F/AUTO,property,others,evening,3.0,1.0,1
2023-08-13,THEFT F/AUTO,property,others,evening,4.0,4.0,1
2023-08-13,THEFT F/AUTO,property,others,midnight,3.0,1.0,2
2023-08-13,THEFT F/AUTO,property,others,midnight,3.0,2.0,1
2023-08-13,THEFT F/AUTO,property,others,midnight,3.0,5.0,1
2023-08-13,THEFT F/AUTO,property,others,midnight,5.0,5.0,2
2023-08-13,THEFT F/AUTO,property,others,midnight,5.0,6.0,1
2023-08-13,THEFT F/AUTO,property,others,midnight,7.0,8.0,1
2023-08-13,THEFT/OTHER,property,others,day,1.0,6.0,2
2023-08-13,THEFT/OTHER,property,others,day,2.0,2.0,2
2023-08-13,THEFT/OTHER,property,others,day,2.0,3.0,4
2023-08-13,THEFT/OTHER,property,others,day,3.0,1.0,1
2023-08-13,THEFT/OTHER,property,others,day,5.0,5.0,2
2023-08-13,THEFT/OTHER,property,others,day,5.0,7.0,1
2023-08-13,THEFT/OTHER,property,others,day,6.0,7.0,5
2023-08-13,THEFT/OTHER,property,others,day,7.0,8.0,2
2023-08-13,THEFT/OTHER,property,others,evening,1.0,2.0,1
2023-08-13,THEFT/OTHER,property,others,evening,1.0,6.0,3
2023-08-13,THEFT/OTHER,property,others,evening,1.0,7.0,1
2023-08-13,THEFT/OTHER,property,others,evening,2.0,2.0,2
2023-08-13,THEFT/OTHER,property,others,evening,2.0,3.0,2
2023-08-13,THEFT/OTHER,property,others,evening,3.0,1.0,3
2023-08-13,THEFT/OTHER,property,others,evening,3.0,2.0,1
2023-08-13,THEFT/OTHER,property,others,evening,4.0,5.0,1
2023-08-13,THEFT/OTHER,property,others,evening,5.0,5.0,3
2023-08-13,THEFT/OTHER,property,others,evening,5.0,6.0,1
2023-08-13,THEFT/OTHER,property,others,evening,6.0,7.0,2
2023-08-13,THEFT/OTHER,property,others,evening,7.0,8.0,2
2023-08-13,THEFT/OTHER,property,others,midnight,1.0,6.0,2
2023-08-13,THEFT/OTHER,property,others,midnight,2.0,2.0,2
2023-08-13,THEFT/OTHER,property,others,midnight,3.0,1.0,1
